id,type,category_id,content
5569,乳がん,15.2.10.1.,子どもの健康をひたすら願っている両親に病名や病状を伝えられないでいる。
5570,乳がん,15.2.10.1.,自分自身にショックやつらさはなかったが、親に伝え、どうなだめるかの方がつらかった。
5571,乳がん,15.2.10.1.,親にがんになってしまったと伝えることが苦しかった。
5572,乳がん,15.2.10.1.,親になんと言って知らせたらいいのか。去年再発したが、親には言ってない。
5573,乳がん,15.2.10.1.,親に病気のことを伏せて治療していたのでそれがいちばんたいへんだった。
5574,乳がん,15.2.10.1.,当時高齢で介護施設に入所し、毎日会いに行っていた母親に、がんと悟られないようにすること。
5575,乳がん,15.2.10.1.,同居の家族には勇気を出してすぐにがんを伝えたが、知人や友人、遠方に住む親族にどう伝えるか悩んだ。
5576,乳がん,15.2.10.1.,年をとった母に病気を内緒にしているのがつらかった。
5577,乳がん,15.2.10.1.,年老いた親には再発のことは言えない。
5578,乳がん,15.2.10.1.,年老いた両親に打ち明けるべきか、2人の子どもたちに話すべきか。悩んだが、意外に親も子どもも前向きに受けとめ、手術治療を後押ししてくれた。
5579,乳がん,15.2.10.1.,母親ががん経験者なので、伝えるのがつらくてなかなか言えなかった。
5580,乳がん,15.2.10.1.,余命や転移のことを家族にどのように伝えるか。
5581,乳がん,15.2.10.1.,離れて暮らす両親や兄弟に伝えるべきか。伝えるとしたら、いつどのように伝えたらよいのか。
5582,乳がん,15.2.10.1.,両親に説明するとき、どのような状況でどう説明すれば不要な心配を避けられるか。
5583,乳がん,15.2.10.1.,両親に孫を産めないことや病気で心配かけることなどをどのように伝えたらよいか悩んだ。
5584,乳がん,15.2.10.1.,両親へ告げるのも心配させると思い、なかなか話せなかった。
5585,乳がん,15.2.11.1.,家族、特に娘にすべて頼むことになるのでつらい。
5586,乳がん,15.2.11.1.,子供に心配をかけてしまったことに悩んだ。
5587,乳がん,15.2.11.2.,子どもが思春期で、精神的なことが心配だった。
5588,乳がん,15.2.11.2.,抗がん剤の副作用で髪が抜けかつらを使用していたが、子どもの友達がそれに気づき、自分のせいで子どもがいじめられないかと心配だった。
5589,乳がん,15.2.11.2.,子どもが小学生だったので、私が入院することにより不安にならないか心配だった。
5590,乳がん,15.2.11.2.,受験期にある子どものことが心配だった。
5591,乳がん,15.2.11.2.,子どもが遠方の大学に通っていたので、取り乱したりしなければいいがと思った。
5592,乳がん,15.2.11.2.,子ども達の精神的ショックを考えた。
5593,乳がん,15.2.11.2.,もしも自分が死んだら家族がばらばらにならないか、子どもがぐれないか心配だった。
5594,乳がん,15.2.11.2.,自分ががんになり、治療を受けることでの子どもの心身への影響のことが気がかりだった。
5595,乳がん,15.2.11.2.,親ががんになったことを知った子どもの心のケアはどのようにしたらよいのかと悩んだ。
5596,乳がん,15.2.11.2.,やっとできた子どもを出産した直後だったので、子どもに寂しい思いをさせてしまうと思いつらかった。
5597,乳がん,15.2.11.2.,下の子が青春真っただ中の楽しい時期に、私の病気の苦しみにつき合わせたこと。
5598,乳がん,15.2.11.2.,下の子とお風呂に一緒に入らなければならず怖い思いをさせてしまうこと。
5599,乳がん,15.2.11.2.,抗がん剤治療による脱毛など外見が変わることでの子どもの心への影響を懸念した
5600,乳がん,15.2.11.2.,子どもの受験と重なり、影響が心配だった。
5601,乳がん,15.2.11.2.,子どもも何かを感じとってぐずったり、トイレを教えなくなったりと世話がよけいたいへんになったので、子どもの心のケアに悩んでいる。
5602,乳がん,15.2.11.2.,自分ががんになり、治療を受けることでの子どもの心身への影響のことが気がかりだった。
5603,乳がん,15.2.11.2.,入院中、子どもが寂しがったり、情緒的に不安定になってしまうのがつらかった。
5604,乳がん,15.2.11.2.,夫、子どもに精神的な負担をかけてしまうのか。
5605,乳がん,15.2.11.4.,1人暮らしなので、子どもの家庭に迷惑をかけたくないことでいろいろ悩んだ。
5606,乳がん,15.2.11.4.,子どもに負担をかけたくない。
5607,乳がん,15.2.11.4.,今までも必死に生きているが、がんになったとき、離婚したときに家族や子どもに子どもに心配をかけてしまい、この先も申しわけないという気持ちでいっぱい。
5608,乳がん,15.2.11.4.,子供がまだ学生だったので、親として子供に心配をかけることがつらかった。
5609,乳がん,15.2.11.4.,治療期間が長くなると、身近な存在の子どもたちに自分のつらいことばかり話してしまい、返答に困っている顔を見て申しわけないと何度も思った。
5610,乳がん,15.2.11.5.,入院中は子どもの世話を誰にお願いしたらいいか悩んだ。
5611,乳がん,15.2.11.5.,夫が単身赴任中で、子どもだけをおいて入院することに対して悩んだ。
5612,乳がん,15.2.11.5.,入院することで子どもの生活が1番心配だった。
5613,乳がん,15.2.11.5.,子どもがまだ小さかったので、子どものことがとても心配だった。
5614,乳がん,15.2.11.5.,自分が入院してしまったらと、小さな頃から面倒を見ていた孫のことが心配だった。
5615,乳がん,15.2.11.5.,子どもが就職活動中、大学受験中だったので、入院や手術の時期に少々躊躇した。
5616,乳がん,15.2.11.5.,初めての入院なので、子どもや家族のことが心配だった。
5617,乳がん,15.2.11.5.,子どもがまだ小学生で手がかかり、入院生活でとても寂しい思いをさせてしまうと思うとつらかった。
5618,乳がん,15.2.11.5.,娘がアトピーで手がかかり誰にも預けられる状態ではなかったので、入院中どうするか悩んだ。
5619,乳がん,15.2.11.6.,自分が死んだら、子どもがどうなるのか心配だった。
5620,乳がん,15.2.11.6.,残される子どものことが心配だった。
5621,乳がん,15.2.11.6.,子どもを残して死ぬことはできないと思った。
5622,乳がん,15.2.11.6.,子どもを残して死んでしまうのではないかと悲しさと不安でいっぱいだった。
5623,乳がん,15.2.11.6.,主人も既に亡くなっており、私が死んだら子どもたちはどうなるのだろうかと悩んだ。
5624,乳がん,15.2.11.6.,子ども1人にしてしまうことを考えるとつらい。
5625,乳がん,15.2.11.6.,がんイコール死と考えていたため、自分や幼い子どもの将来についてとても不安だった。シングルマザーであるため、自分がいなくなった後子どもがどうなるのか、そればかり考えていた。
5626,乳がん,15.2.11.6.,ひとり親なので、もし自分に何かあったら、その先、子どもの面倒は誰にみてもらえばよいのかと気がかりだった。
5627,乳がん,15.2.11.6.,ひとり親なので、死んだら子供が困ると思い、悩んだ。
5628,乳がん,15.2.11.6.,まだ子どもたちが小さかったのでもしものことがあったらと悩んだ。せめて成人するまでは元気でいたいと思った。
5629,乳がん,15.2.11.6.,もし自分に何かあったら、残される子どもたちはどうなるのだろうと不安だった。
5630,乳がん,15.2.11.6.,自分がいなくなった後の子育てへの不安。
5631,乳がん,15.2.11.6.,自分が死んだら子どもはどうなるのか。
5632,乳がん,15.2.11.6.,小さい子どもを残して死んでしまうのかと不安になった。
5633,乳がん,15.2.11.6.,長女と2人で生活していたが長女にどう伝えるか、また、治らずに自分がいなくなった後の長女のことをいちばん悩んだ。生きているうちになるべく困らないようにしてあげようと考えていた。
5634,乳がん,15.2.11.6.,幼い子どもがいるため、その子の将来のことが気がかりだった。
5635,乳がん,15.2.11.7.,未婚の子どもの将来が心配だった。
5636,乳がん,15.2.11.7.,子ども達といつまで一緒に過ごせるのか不安になった。
5637,乳がん,15.2.11.7.,子どもが1人前になるまで自分が生きていられるか心配だった。
5638,乳がん,15.2.11.7.,自分も母をがんで亡くしていたので、娘にも自分と同じ母の苦労をさせてしまうのかと思い、しばらく泣き暮らした。
5639,乳がん,15.2.11.7.,子どもが成人するまで生きていられるのだろうかと心配した。
5640,乳がん,15.2.11.7.,子どもが自立するまで再発しないことを祈っている。
5641,乳がん,15.2.11.7.,子どもたちの成長について不安に思った。
5642,乳がん,15.2.11.7.,娘が私の病気のために結婚できなかったらどうしようかと考えてしまう。
5643,乳がん,15.2.11.7.,独立していない子どもの将来が心配だった。
5644,乳がん,15.2.11.7.,子どもの将来のことが心配だった。
5645,乳がん,15.2.11.7.,夫と死別しており、子ども達のこれからのことを考えると本当に悩んだ。
5646,乳がん,15.2.11.7.,3人いる未成年の子どもの世話、子どもにとって大切な年頃をどう乗り切るか、不安がいっぱいだった。
5647,乳がん,15.2.11.7.,がん＝死だと思っていたので子どもの今後をどうしたらいいかと思うと毎日泣くばかりでどうしていいかわからなかった。
5648,乳がん,15.2.11.7.,子どもが成人するまで見届けられるか不安だった。
5649,乳がん,15.2.11.7.,このまま亡くなったら子どもたちをどうしたらよいのか。きちんと兄弟仲よく生きていけるのか。家事や身の回りのことなど、少しでもできるように教えていかないといけない。
5650,乳がん,15.2.11.7.,今後の子どもたちの生活や将来のことが心配だった。
5651,乳がん,15.2.11.7.,ひとり親なので、子どもたちの面倒や心のケアをどうしようかと悩んだ。
5652,乳がん,15.2.11.7.,未成年の子どもたちが20歳になるまでは生きたいと思った。
5653,乳がん,15.2.11.7.,下の娘がまだ小さかったので、育児を全うできるまで生きられるのか。子どもを残して死ぬかもしれないことがいちばんの心配だった。ただ子どものことを考えた。
5654,乳がん,15.2.11.7.,子どもが小さかったため、将来の自分がどうなっているのか先がわからず不安だった。
5655,乳がん,15.2.11.7.,子どもが大きくなるまで自分が元気でいられるのかという不安がある。
5656,乳がん,15.2.11.7.,子どもが当時まだ学生であり、母子家庭なので学校を卒業するまでは生きていたいと思った。
5657,乳がん,15.2.11.7.,子どもが独立していなかったので心配だった。
5658,乳がん,15.2.11.7.,子どもの世話がちゃんとできるかどうか心配した。
5659,乳がん,15.2.11.7.,子どもはまだ学生だったので、こどもの将来のことが心配だった。
5660,乳がん,15.2.11.7.,子供が生後８ヶ月だったため、小さい子どもがいるのにどうしようということ。子供の将来のこと。
5661,乳がん,15.2.11.7.,自分のがんがステージⅢＢの状態なのに、3人の子どもが当時未婚だったこと。
5662,乳がん,15.2.11.7.,小学生の子ども2人の子育て中だったため、自分のことより子どもの世話のこと、子どもの未来が見届けられないのではという思いが強かった。
5663,乳がん,15.2.11.7.,親と同居もしていないので、治療中や入院、手術後などの家事や子育てなどできるか不安だった。
5664,乳がん,15.2.11.7.,中学生と小学生の子どもにがんと話せない。とにかく子どものことが心配。
5665,乳がん,15.2.11.7.,転移の危険から死亡までの確率、その状況による子どもへの影響が心配だった。
5666,乳がん,15.2.11.7.,夫を亡くして息子と二人暮らしだったので、息子が一人になることが心配だった。娘は結婚して子どももいるので心配はしなかった。
5667,乳がん,15.2.11.7.,母子家庭で、下の子が高校入学、上の娘も嫁ぎ出産を控えていたので、子どものこと。
5668,乳がん,15.2.11.7.,娘が成人式前だったので、その準備のことなどが気がかりだった。
5669,乳がん,15.2.11.7.,幼児と乳児がおり、乳児は完全母乳であったため、乳がんと診断されて断乳や今後の子育てについて不安だった。自分は治療さえすればいいが、とにかく子どもたちの生活に影響なく進めるにはどうすればいいのか、治療方針がわかるまで不安だった。
5670,乳がん,15.2.11.8.,小さい子どものために何ができるのか、どう接していったらよいか悩む。
5671,乳がん,15.2.11.8.,子ども達がとても小さかったので、子どもの将来が不安だった。
5672,乳がん,15.2.11.8.,子どもがまだ自分を必要とする年齢だったのでどうしようと思った。
5673,乳がん,15.2.11.8.,子どもがまだ小さかったので、子どものことがとても心配だった。
5674,乳がん,15.2.11.8.,1番の心配は学生の子ども達のことで、高齢の母もいるので私がいなくなったら子どもに負担をかけてしまいかわいそうだと思う。
5675,乳がん,15.2.11.8.,子どもがまだ学生だったので、あと10年遅くなっていたらよかったと思った。
5676,乳がん,15.2.11.8.,子どもが学生なので、この子の将来を考え、何年くらい生きられるか不安になった。
5677,乳がん,15.2.11.8.,幼い子どもを残して死ぬことはできないと思った。
5678,乳がん,15.2.11.8.,主人は仕事中心主義で、家庭のことは私が中心でやっているので、もし私に何かあった時の子供のことを心配した。
5679,乳がん,15.2.11.8.,子どもが成人するまで生きていられるのだろうかと心配した。
5680,乳がん,15.2.11.8.,学生の子どもたちの将来やこれからの生活を心配した。
5681,乳がん,15.2.11.8.,子どもの将来を考え、もう少し大人になるまで元気でいてやりたいと思った。
5682,乳がん,15.2.11.8.,子どもの教育のことが心配だった。
5683,乳がん,15.2.11.8.,入退院を繰り返すと経済的に苦しく、子どもたちがかわいそうだと思い涙が止まらなかった。
5684,乳がん,15.2.11.8.,子どもの将来を心配し、兄弟（姉妹）に託す気持ちでいた。
5685,乳がん,15.2.11.8.,もし早く他界してしまったら、子どもを夫だけでは育てられないのではないか、やはり私がいないと子どもが不幸になる感じがして不安になる。
5686,乳がん,15.2.11.8.,遠方にいる学生の子どもたちの将来のことが気がかりで、まだ死ぬわけにはいかないと頭の中がいっぱいだった。
5687,乳がん,15.2.11.8.,子どもが小さいので入院中、一緒にいられないことや、もし後数年しか生きられなかった時、子どもの気持ちや成長していく過程をみられなかったらどうしようと思った。
5688,乳がん,15.2.11.8.,子どもが精神的に不安定な年頃だったので、今死ぬことができないと、こればかり考えていた。
5689,乳がん,15.2.11.8.,治療により、小さい子どもにどの位寂しい思いをさせるのか先が見えずに悩んだ。
5690,乳がん,15.2.11.8.,子どもを母親のいない子にしてしまうのかと思うと、毎晩子どもの寝顔をみながら泣いた。
5691,乳がん,15.2.11.8.,まだ小、中学生の子どもの毎日の世話などどうなるのか心配になった。
5692,乳がん,15.2.11.8.,妊娠中に診断を受け、無事出産はできたが、これからの育児はできるのかとても不安だった。
5693,乳がん,15.2.11.8.,子どもが大きくなるのを見ることはできないだろうと悩んだ。
5694,乳がん,15.2.11.8.,幼い我が子の養育をどうしたらよいか、眠れぬ日々が続いた。
5695,乳がん,15.2.11.8.,治療中は幼い子どもの世話をどうしようか悩んだ。
5696,乳がん,15.2.11.8.,自分の身に何かあった場合、子どものことが心配で仕方なかった。
5697,乳がん,15.2.11.8.,中学、高校生の子どもを残して死ぬことはできないと思った。
5698,乳がん,15.2.11.8.,子どもたちが小さくて、夫は仕事で不在にしていたので、入院した後の家のことが1番心配だった。
5699,乳がん,15.2.11.8.,子どもがきちんと成人するだろうか不安になった。
5700,乳がん,15.2.11.8.,私に何かあったとき、子どもが幸せに暮らしていける道を考えなければいけないのに、死後の話を周りの人がしたがらないので話が進まない。
5701,乳がん,15.2.11.8.,2人の子どもが小学生で、子どもたちが大きくなるまで生きていられるのかと心配になった。
5702,乳がん,15.2.11.8.,いちばん下の子がまだ小さく、かつ上の子の高校受験と重なったため、抗がん剤治療による体力低下や入院で家を留守にするのが不安だった。
5703,乳がん,15.2.11.8.,がんイコール死と考えていたため、自分や当時4歳の子どもの将来についてとても不安だった。シングルマザーであるため、自分がいなくなった後子どもがどうなるのか、そればかり考えていた。
5704,乳がん,15.2.11.8.,子どもの養育のことで悩んだ。
5705,乳がん,15.2.11.8.,まだ小さい子どものことが気がかりだった。
5706,乳がん,15.2.11.8.,最初のがんのときは下の子どもが小学生だったため、とにかくこの子が成人するまで死ぬわけにはいかないという思いがいちばん強かった。
5707,乳がん,15.2.11.8.,子どもが受験を控えており、負担をかけないようにするためにどうしたらよいかと悩んだ。
5708,乳がん,15.2.11.8.,子どもがまだ幼かったので、子どもの世話や子どもの心身への影響、子どもの将来などが心配だった。
5709,乳がん,15.2.11.8.,子どもが高校生と中学生だったので、家をどのくらい留守にするのか、家事、子どもの精神的な面での不安があった。
5710,乳がん,15.2.11.8.,子どもが受験を控えていたので、自分が今後どうなるかもわからず悩んだ。
5711,乳がん,15.2.11.8.,子どもが小さいのにこれからどうしたらよいのか悩んだ。
5712,乳がん,15.2.11.8.,子どもが小さかったので成長が見届けられるのかという不安があった。
5713,乳がん,15.2.11.8.,子どもも何かを感じとってぐずったり、トイレを教えなくなったりと世話がよけいたいへんになったので、子どもの心のケアに悩んでいる。
5714,乳がん,15.2.11.9.,母子家庭なので、子どものことが心配だ。
5715,乳がん,15.2.11.9.,母子家庭で小学生の子どもを残して死ねないと心配している。
5716,乳がん,15.2.11.9.,離婚して子どもが1人いるので、生活していけるかどうか悩んだ。
5717,乳がん,15.2.11.9.,母子家庭で小学生の子どもがいるので、入院中大丈夫か心配した。
5718,乳がん,15.2.11.9.,離婚後だったので、子どもの将来のことが不安になった。
5719,乳がん,15.2.11.9.,母子家庭なので、子どもが幸せに暮らしていける道を考えなければならないが、真剣に相談したくても周りの人は死後の話を嫌がりまともに話せない。
5720,乳がん,15.2.11.10.,障害のある子どもがいるので今後のことが心配だ。
5721,乳がん,15.2.11.10.,子どもに知的障害があるので、治療中世話ができないので施設に預けることになりつらかった。
5722,乳がん,15.2.11.10.,障害のある子どもへのサポート。
5723,乳がん,15.2.11.10.,"長男が障害者のため、手術の間,世話をどうすればよいか。"
5724,乳がん,15.2.11.11.,病弱な娘より先に死にたくないと思った。
5725,乳がん,15.2.11.12.,子どもたちの世話ができなくなると心配した。
5726,乳がん,15.2.11.12.,未婚の子どもが心配だ。
5727,乳がん,15.2.11.12.,子どものことが心配だった。
5728,乳がん,15.2.11.12.,結婚していない息子と暮らしており、同居は将来身体的に不自由になるかもしれないと思うと心強いが、息子が独立心を持たず私への依存心が強くなっていくばかりなのが気がかりでもある。
5729,乳がん,15.2.11.12.,子どもたちの手助けをしなければならず、まだ死にたくないと思った。
5730,乳がん,15.2.11.12.,これから結婚を控えた子どもへの対応など考え、これから先どのくらい生きられるか不安になった。
5731,乳がん,15.2.11.12.,嫁と娘の妊娠と重なったので、その世話ができるかを心配した。
5732,乳がん,15.2.11.12.,娘はもうすぐ出産予定で、息子は近々結婚の予定で、それらをうまく乗り切っていけるか心配だった。
5733,乳がん,15.2.11.12.,まだ子どもたちが自立しておらず、病気になるのが少し早かったなと思った。
5734,乳がん,15.2.11.12.,子育てができるかどうか心配した。
5735,乳がん,15.2.11.12.,子どもたちも1人前になっていないし、死が頭をよぎると涙が出てきた。
5736,乳がん,15.2.11.12.,2人の子どもがまだ小さいので、自分のことよりも子どものことばかりいろいろ考えた。
5737,乳がん,15.2.11.12.,家族のこと、子どものことが気がかりだった。
5738,乳がん,15.2.11.12.,子どものことが心配だった。
5739,乳がん,15.2.11.12.,当時成人前後の子どものこと。
5740,乳がん,15.2.11.13.,子どもががんにならないか心配だ。
5741,乳がん,15.2.11.13.,子どもに遺伝しないか心配だ。
5742,乳がん,15.2.11.13.,母もがんだったので子どもに遺伝しないか心配だ。長女が自分もかかるのではと悩んでいてつらかった。
5743,乳がん,15.2.11.13.,親が乳がんになると子どもがなる確率が高いと聞いており心配だ。
5744,乳がん,15.2.11.13.,娘達が家族性の乳がんにならないかということと、娘たちへの啓発方法を悩んでいる。
5745,乳がん,15.2.11.13.,母親も乳がんだったので、遺伝性ではないかと心配だった。
5746,乳がん,15.2.11.13.,遺伝性乳がんや卵巣がん症候群の可能性について。自分の治療にも家族の将来にも影響があると思うから。
5747,乳がん,15.2.11.13.,子どもへの遺伝のことが心配だった。
5748,乳がん,15.2.11.13.,子や孫への遺伝がいちばん不安である。そうならないようにと願っている。
5749,乳がん,15.2.11.13.,自分の父母もがんなので、娘にがん遺伝子があるのか心配。
5750,乳がん,15.2.11.13.,乳がんなので、娘への遺伝が心配。
5751,乳がん,15.2.11.13.,娘がいるので発病しないようにと思っている。
5752,乳がん,15.2.11.13.,娘へのがんの遺伝についてが心配だった。
5753,乳がん,15.2.11.13.,娘も将来同じようながんになるのではと思ってしまう。
5754,乳がん,15.2.12.1.,子どものことが心配で、当たり前の世話などのことができないことがつらい。
5755,乳がん,15.2.12.1.,子どもがまだ幼かったので、入院や治療で自分では世話ができないとき、どうしたらよいかと悩んだ。
5756,乳がん,15.2.12.1.,入院中の子どもの世話のことが心配だった。
5757,乳がん,15.2.12.1.,以前より疲れやすくなり、今まで通りの日常生活を送ると夕方から体がきつくなり眠ってしまうこともある。子どもたちがまだ小さいので寂しい思いをさせてしまっている。
5758,乳がん,15.2.12.1.,抗がん剤治療中は、副作用が思っていたよりつらく、育児が大変だった。
5759,乳がん,15.2.12.1.,子どものことで、何とかしてやりたいができないもどかしさがある。
5760,乳がん,15.2.12.1.,自分の代わりに世話をしてくれる人がいないなかで、入院や治療で自分では世話ができないとき、幼い子どもの世話をどうしたらよいかと悩んだ。
5761,乳がん,15.2.12.1.,乳幼児だった子どもの世話や育児をどうしたらよいか悩んだ。
5762,乳がん,15.2.12.1.,家族の生活、特に幼い子どもの日常のことが気がかりだった。
5763,乳がん,15.2.12.1.,抗がん剤治療など体調が悪いなかでの乳児の子育てはつらく保育園にあずけたかったが、高額の治療費や高額の保育料は無理だと思い、自分で世話をした。
5764,乳がん,15.2.12.1.,告知されたとき子どもがまだ小さく、今後の生活についてどうなってしまうのか。
5765,乳がん,15.2.12.1.,子どもがまだ幼かったので、入院や治療で自分では世話ができないとき、どうしたらよいかと悩んだ。
5766,乳がん,15.2.12.1.,子どもが小さかったので、入院や通院治療と育児が両立できるか不安になった。
5767,乳がん,15.2.12.1.,子どもが小さかったので入院したりすると家事をどうしようかと思った。
5768,乳がん,15.2.12.1.,子どもが小学生なので、その世話が心配だった。
5769,乳がん,15.2.12.1.,子どもの世話をしてくれる人がいないのに、子どもと離れて治療を受けなければならなかった。
5770,乳がん,15.2.12.1.,子供が生後８ヶ月だったため、小さい子どもがいるのにどうしようということ。
5771,乳がん,15.2.12.1.,受験を控えた子どもに十分な配慮や世話ができなかった。
5772,乳がん,15.2.12.1.,小学校生の子どもたちを学校へ行かせる身支度が、父親で行き届くかどうか。
5773,乳がん,15.2.12.1.,退院後は手術後の痛み、体の不都合さ、抱っこや入浴など子どもとの接し方が変わったこと。
5774,乳がん,15.2.12.1.,通院時、子どもに十分な対応をしてあげられない。
5775,乳がん,15.2.12.1.,入院中の子どもの世話のことが心配だった。
5776,乳がん,15.2.12.1.,副作用のため体が思うように動かなかったり、熱を出したりして子どもたちの世話すらできない。
5777,乳がん,15.2.12.2.,子どもの学校行事に出席できずつらかった。
5778,乳がん,15.2.12.2.,学校の役員をどうしたらいいか悩んだ。
5779,乳がん,15.2.12.2.,子どもの学校のことが心配になった。
5780,乳がん,15.2.12.2.,治療による外見の変化のため、子どもの学校行事への参加が苦痛だった。
5781,乳がん,15.2.12.2.,子どもの学校行事への参加や当番などをどうするか。
5782,乳がん,15.2.12.2.,治療中、子どもの学校の行事や役員を辞退する理由をどう説明するか悩んだ。
5783,乳がん,15.2.12.3.,子どもを連れて通院するわけにいかず、その都度子どもの預け先に悩む。
5784,乳がん,15.2.12.3.,入院中、子どもの世話を両親にお願いしたら負担にならないか心配だった。
5785,乳がん,15.2.12.3.,幼い子どもの預け先を悩んだ。
5786,乳がん,15.2.12.3.,子どもが小さかったので、保育所の入所など対応に苦労した。
5787,乳がん,15.2.12.3.,子どもが障害児なので、どこに預けたらよいか大変だった。
5788,乳がん,15.2.12.3.,主人が障害者で、子どもは小さく、兄弟に頼ろうにも遠方だったのでどうしようか迷った。
5789,乳がん,15.2.12.3.,小学生の子どもの世話にきてくれる人がいなくて、施設に預けなければならないことが大変だった。
5790,乳がん,15.2.12.3.,妊娠中に再発が発覚し、出産後治療に入ったが、父親がいなく頼る身内もいなかったので、子どもを乳児院に預けなければならなかった。
5791,乳がん,15.2.12.3.,子どもが小さかったので、放射線治療などで通院するために子どもを預ける施設を探したり、家族に説明して協力してもらったりたいへんだった。
5792,乳がん,15.2.12.3.,子どもが幼いため治療中誰かに預けなければならず、その段取りをあれこれ考え悩んだ。
5793,乳がん,15.2.12.3.,子どもを保育園に入れるかどうか。
5794,乳がん,15.2.12.3.,通院中、2人の幼い子どもの預け先の問題などで悩んだ。
5795,乳がん,15.2.12.4.,薬の副作用でかつらになった。近寄ってくる子どもに頭を触られないように意識してしまい、子どもと思いっきり遊べなくなり暗くなった。
5796,乳がん,15.2.12.4.,手術で片方の胸を失っていることを子どもに黙っているので、お風呂に入れてあげることもできず、人の手を借りなくてはいけないのがつらい。
5797,乳がん,15.2.12.4.,下の子とお風呂に一緒に入らなければならず怖い思いをさせてしまうこと。
5798,乳がん,15.2.12.4.,外見の変化に子どもたちがどう思うかも心配だった。
5799,乳がん,15.2.12.5.,子どもとの関係が心配だった。
5800,乳がん,15.2.12.5.,通院治療を続けていく上で、当時小学生、中学生だった子どもたちが自立して、協力して家事をこなし、意欲的に生活を送るために、どのように接し導いたらよいか。
5801,乳がん,15.2.13.1.,子どもが入院しており、副作用の吐き気や白血球の減少があっても看護に行かなければならずつらかった。
5802,乳がん,15.2.13.1.,子ども達がとても小さく、自分の体をなかなか休めることができずつらかった。
5803,乳がん,15.2.13.1.,子どもたちの受験と手術が重なり、自分のことより周りが忙しく気が休まらなかった。
5804,乳がん,15.2.13.1.,抗がん剤治療中、体調と子供の学校のスケジュールの調整が難しく、副作用で外出もままならず、孤立していくようで不安になった。
5805,乳がん,15.2.13.1.,長男が2歳、次男を妊娠中に自分のがんがわかったので、小さい子どもがいながらの治療、特に抗がん剤、手術、放射線が大変だった。
5806,乳がん,15.2.14.1.,子どもへの説明の仕方に悩んだ。
5807,乳がん,15.2.14.1.,子どもが受験だったので、子どもへの告知について悩んだ。
5808,乳がん,15.2.14.1.,子どもに不安を与えないように病気について説明することが大変だった。
5809,乳がん,15.2.14.1.,子どもにこの事実をいつ、どうやって説明したらいいのか悩んだ。
5810,乳がん,15.2.14.1.,お母さんはいつも元気でいると思っているので、子どもにがんのことを言えなかった。
5811,乳がん,15.2.14.1.,子ども達にがんと伝えたときはとてもつらかった。
5812,乳がん,15.2.14.1.,1人で告知を受けたので、子ども達や夫に病気のことをどのように話したらよいだろうか、話した後どんな態度をとったらよいだろうかと悩んだ。
5813,乳がん,15.2.14.1.,子ども達には病名を知らせていないので、退院後もなるべく気づかれないようにしなければならず、少し疲れる。
5814,乳がん,15.2.14.1.,娘の妊娠初期と重なったので刺激や衝撃を与えないために病名を言えなかった。
5815,乳がん,15.2.14.1.,娘がまだ中学生だったので伝えなくてはならないことが山ほどあり、どうやって私の知識や経験を伝えたらよいのか考えた。
5816,乳がん,15.2.14.1.,病名を子どもには知らせてないので対応に悩んでいる。
5817,乳がん,15.2.14.1.,がんには死につながるイメージがあるため、子どもにも周囲の人にも病名を話せない。そのため、心配事があっても家族に話せない。
5818,乳がん,15.2.14.1.,幼い子どもに、がんということを伝えるかどうか、伝えるとしたら、いつ、どのように伝えようかと悩んだ。
5819,乳がん,15.2.14.1.,親や子どもにいつ、どのように伝え、どのように対応したらよいのか。
5820,乳がん,15.2.14.1.,がんということを子どもにいつ、どのように伝えようかと悩んだ。
5821,乳がん,15.2.14.1.,がんと診断されたことを親や子どもに伝えるかどうかで迷った。
5822,乳がん,15.2.14.1.,子どもに、がんのことや治療のことを伝えるかどうか。伝えるとしたら、いつ、どこまでどのように伝えるか。
5823,乳がん,15.2.14.1.,思春期の娘に病気や治療のことをどのように話すか、特に化学療法を受けることになったときに悩んだ。
5824,乳がん,15.2.14.1.,まだ高校生以下の子どもに、がんのことを伝えるかどうか。伝えるとしたら、いつ、どのように話したら良いのかと悩んだ。
5825,乳がん,15.2.14.1.,家族、姉弟、職場への告知。
5826,乳がん,15.2.14.1.,既に独立している子どもにはどのように伝えるか。
5827,乳がん,15.2.14.1.,抗がん剤治療をするにあたり、子どもにがんであることを伝えるタイミングと、子どもの心理的負担について。
5828,乳がん,15.2.14.1.,子どもがまだ小さかったため、子どもに病気のことを話すかどうかで迷った。
5829,乳がん,15.2.14.1.,子どもがもう少し大きくなっていろいろわかるようになってきたとき、病気のことをどう話すか。
5830,乳がん,15.2.14.1.,子どもが小学校低学年と中学生だったため、子どもへの告知の負担が大きかった。
5831,乳がん,15.2.14.1.,子どもが多く、思春期から幼児までと年齢に幅があったので、入院中や副作用による脱毛のことを何と言えばよいのか悩んだ。
5832,乳がん,15.2.14.1.,子どもたちにがんと話せず嘘をつき通すことがつらかった。
5833,乳がん,15.2.14.1.,子どもや親に心配をかけさせないように伝えるにはどうしたらよいか考えた。
5834,乳がん,15.2.14.1.,子供がまだ小さいので、話をするのがつらかった。
5835,乳がん,15.2.14.1.,死がいきなり身近なことになり、子どもが小さいため成長を見守れないことや子どもにどう伝えたらよいかと悩んだ。
